source,date,doc_type,sent_monetary_policy,sent_monetary_policy_sd,sent_inflation,sent_inflation_sd,sent_labor_market,sent_labor_market_sd,sent_economic_activity,sent_economic_activity_sd,sent_financial_conditions,sent_financial_conditions_sd,sent_macro,sent_macro_sd,sent_total,sent_sd,sent_var,flag_elevated_wid,flag_skew_up,flag_skew_down,flag_unconditional_forward,flag_conditional,speaker_types_present
statement_20001115.txt,2000-11-15,statement,0.6931471805599453,0.7071067811865476,1.3862943611198906,0.0,0.6931471805599453,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.8944271909999159,0.7999999999999999,0,3,1,0,0,set()
statement_20001219.txt,2000-12-19,statement,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,-0.6931471805599453,0.0,-0.6931471805599453,0.0,-1.3862943611198906,0.5,0.25,0,0,3,0,0,set()
speeches_aggregated,2000-12-19,speech,0.6931471805599453,0.5175491695067657,-0.5108256237659905,1.8783723817250992,0.916290731874155,1.5161466161424382,1.0986122886681098,1.764094822558228,-4.071871706370042,1.9106435823320078,0.4054651081081645,1.1118727530144747,0.34484048629172936,0.6972580318546834,0.5246322335495318,10,4,25,0,0,set()
statement_20010103.txt,2001-01-03,statement,-1.0986122886681098,1.0,-1.0986122886681098,0.0,0.0,0.0,0.0,1.4142135623730951,-0.6931471805599453,0.0,-0.6931471805599453,0.0,-1.3862943611198906,0.9759000729485332,0.9523809523809524,0,0,1,0,0,set()
statement_20010131.txt,2001-01-31,statement,0.0,1.1547005383792515,0.6931471805599453,0.0,0.0,0.0,0.0,1.1547005383792515,0.0,0.0,-0.6931471805599453,0.0,-1.0986122886681098,1.0350983390135313,1.0714285714285714,0,0,2,0,0,set()
speeches_aggregated,2001-01-31,speech,1.0986122886681098,1.6629935441317958,0.6931471805599453,0.9944289260117534,1.6094379124341003,0.8432740427115678,1.6094379124341003,0.8348141712647579,-2.0794415416798357,1.3007236208912114,1.3862943611198906,0.5175491695067657,0.47000362924573547,0.7368826481739144,0.5446795205836374,5,3,9,0,0,set()
speeches_aggregated,2001-03-20,speech,-2.4849066497880004,2.7287641287186313,-2.995732273553991,2.747610536927648,1.3862943611198906,0.6992932067530679,0.5108256237659904,3.1685359582169594,-11.774674155395505,4.843662081899719,-0.6931471805599453,0.7050361858740393,-11.857365871240619,0.6987106191002769,0.5001374057121274,14,6,42,0,0,set()
statement_20010320.txt,2001-03-20,statement,0.0,0.0,0.0,0.0,0.0,0.0,-1.0986122886681098,0.0,0.0,0.0,-0.6931471805599453,0.0,-1.3862943611198906,0.5,0.25,0,0,2,0,0,set()
statement_20010418.txt,2001-04-18,statement,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,-1.0986122886681098,0.0,0.0,0.0,-0.6931471805599453,0.0,-0.6931471805599453,1.0954451150103324,1.2000000000000002,1,0,3,0,0,set()
statement_20010515.txt,2001-05-15,statement,0.6931471805599453,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,-1.0986122886681098,0.0,-1.0986122886681098,1.0327955589886446,1.0666666666666669,1,0,3,0,0,set()
speeches_aggregated,2001-05-15,speech,-12.123842547261201,3.6368627294924014,-4.276666119016055,1.3408732336448212,-2.1972245773362196,2.0,-2.70805020110221,3.405917044008147,-12.553113833500621,5.276178815704679,-3.2188758248682006,1.7307414191446342,-18.19340225555664,0.7135844560407871,0.521459921851267,37,3,62,1,0,set()
statement_20010627.txt,2001-06-27,statement,-1.0986122886681098,1.0,-0.6931471805599453,0.0,-0.6931471805599453,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,-1.791759469228055,0.7559289460184545,0.5714285714285715,0,0,1,0,0,set()
speeches_aggregated,2001-06-27,speech,-6.056003068245553,4.645694211512778,0.6931471805599453,3.471648155070477,-1.2809338454620645,3.0204449781216534,-1.80049314919681,4.764327968572934,-10.000251220968437,6.254125954787592,-2.367123614131617,2.3929808327738917,-10.069282671958103,0.7488599348937025,0.5731481189421299,22,14,54,0,0,set()
speeches_aggregated,2001-08-21,speech,0.0,0.0,-2.1972245773362196,0.8638800836460913,0.0,0.0,-1.791759469228055,0.7666169923131275,-0.6931471805599453,0.8345229603962802,-0.6931471805599453,0.5393598899705937,-2.772588722239781,0.39126702856291057,0.30617977528089896,7,3,6,0,0,set()
statement_20010821.txt,2001-08-21,statement,-1.0986122886681098,1.0,-0.6931471805599453,0.0,-0.6931471805599453,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,0.0,-1.791759469228055,0.7559289460184545,0.5714285714285715,0,0,2,0,0,set()
statement_20010917.txt,2001-09-17,statement,-1.3862943611198906,0.894427190999916,0.0,0.0,-0.6931471805599453,0.0,-0.6931471805599453,0.0,-0.6931471805599453,0.0,0.0,1.4142135623730951,-1.6094379124341003,0.9258200997725514,0.8571428571428571,0,0,2,1,0,set()
speeches_aggregated,2001-10-02,speech,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,-1.3862943611198906,1.1057713807902418,0.6931471805599453,0.0,0.0,0.5617602738103737,0.33914053426248547,0,0,3,0,0,set()
statement_20011002.txt,2001-10-02,statement,-1.0986122886681098,0.5773502691896258,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,-0.6931471805599453,1.1547005383792517,-1.6094379124341003,0.7867957924694431,0.619047619047619,1,0,1,0,0,set()
statement_20011106.txt,2001-11-06,statement,-1.0986122886681098,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,-0.6931471805599453,0.0,-1.3862943611198906,0.8366600265340756,0.7,1,0,2,0,0,set()
speeches_aggregated,2001-11-06,speech,1.203972804325936,1.3863901041455162,0.0,0.6324555320336759,0.0,0.0,1.0986122886681098,1.4142135623730951,-4.382026634673881,3.5720626477824267,0.6931471805599453,0.7071067811865476,-3.044522437723423,0.6891827826877206,0.4918706282317773,17,1,13,0,0,set()
speeches_aggregated,2001-12-11,speech,-2.9957322735539913,0.5191929164449932,-3.401197381662155,1.4837092205186546,-0.6931471805599453,0.0,-0.9808292530117261,2.4752957074581197,-5.438079308923196,1.9316347655100574,-1.791759469228055,1.330122921898707,-8.026170194946427,0.7440184510464608,0.5635941941568946,3,2,17,0,0,set()
statement_20011211.txt,2001-12-11,statement,-0.6931471805599453,1.1547005383792517,-0.6931471805599453,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6931471805599453,0.0,-1.0986122886681098,0.9511897312113418,0.9047619047619047,1,0,1,0,0,set()
speeches_aggregated,2002-01-30,speech,0.5108256237659905,1.851251418709457,-2.995732273553991,1.8590509453261015,-1.0986122886681096,0.7071067811865476,-5.123963979403259,1.4455239212869917,-0.8472978603872034,2.422595612685121,1.7917594692280552,0.6030226891555273,-3.21442147451882,0.5503248839714255,0.3844163302327603,11,2,9,0,0,set()
statement_20020130.txt,2002-01-30,statement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,0.0,1.0,1.0,1,0,1,0,0,set()
statement_20020319.txt,2002-03-19,statement,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.7071067811865476,0.0,0.0,0.0,0.0,0.6931471805599453,0.5773502691896258,0.33333333333333337,1,0,0,0,0,set()
speeches_aggregated,2002-03-19,speech,-7.937374696163295,3.2742922162991044,-1.0986122886681098,1.4142135623730951,-0.6931471805599453,1.957427107756338,-6.104793232414985,3.1160645201703945,-12.35470814466932,6.001183547819341,-0.5108256237659904,3.0545906199759534,-20.284546823945828,0.7445364087113975,0.5630078340786819,12,5,32,0,0,set()
speeches_aggregated,2002-05-07,speech,1.3862943611198906,1.8618073195657994,0.0,0.0,0.0,0.0,1.0986122886681098,1.195056817660814,-0.9808292530117261,4.047755134454923,-0.6931471805599453,0.8997354108424372,-0.13353139262452263,0.7843830823719259,0.6195722849443357,3,1,17,0,0,set()
statement_20020507.txt,2002-05-07,statement,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.7071067811865476,0.0,0.0,0.0,0.0,0.6931471805599453,0.5773502691896258,0.33333333333333337,1,0,0,0,0,set()
speeches_aggregated,2002-06-26,speech,-2.4849066497880004,1.654482016942198,0.0,0.0,-1.3862943611198906,0.8660254037844386,1.3862943611198906,1.4142135623730951,-5.644941974633268,4.501922138016031,0.6931471805599453,0.0,-6.610503755514205,0.7286380087259519,0.5783279656468062,4,0,8,1,0,set()
statement_20020626.txt,2002-06-26,statement,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.5773502691896258,0.0,0.0,0.0,0.0,0.6931471805599453,0.5,0.25,1,0,0,0,0,set()
speeches_aggregated,2002-08-13,speech,-1.3862943611198906,1.1543203766865056,-0.6931471805599453,0.0,0.6931471805599453,0.7378647873726218,1.791759469228055,0.812510406193767,-1.791759469228055,1.2844570503761732,0.6931471805599453,0.5,-0.2876820724517808,0.6336165926432717,0.41811069442648385,4,0,1,0,0,set()
statement_20020813.txt,2002-08-13,statement,-0.6931471805599453,0.7071067811865476,0.0,0.0,0.0,0.0,-1.0986122886681098,0.0,-0.6931471805599453,0.0,-0.6931471805599453,0.0,-1.3862943611198906,0.5,0.25,1,0,1,0,0,set()
statement_20020924.txt,2002-09-24,statement,-1.0986122886681098,0.5773502691896258,0.0,0.0,0.0,0.0,-0.6931471805599453,0.7071067811865476,0.0,0.0,-0.6931471805599453,0.0,-1.3862943611198906,0.5477225575051662,0.30000000000000004,1,0,1,0,0,set()
speeches_aggregated,2002-11-06,speech,-6.536691597591306,1.9601772339806691,-0.2876820724517808,1.770022226770829,-3.1780538303479458,1.1547005383792517,-1.0090001299784228,5.14027311898707,-13.584133201722961,6.03542558041322,-1.791759469228055,2.914886119946937,-12.296936591835294,0.7315413163749925,0.5553141456517638,20,5,52,0,0,set()
statement_20021106.txt,2002-11-06,statement,-1.3862943611198906,0.894427190999916,-0.6931471805599453,0.0,-0.6931471805599453,0.0,-1.3862943611198906,0.0,0.0,0.0,0.0,0.0,-1.6094379124341003,0.816496580927726,0.6666666666666666,1,0,1,0,0,set()
speeches_aggregated,2002-12-10,speech,-6.674561391814426,2.759821011502545,-3.6375861597263857,1.7512292343397378,0.0,1.8618073195657994,-1.6582280766035322,2.346405742489098,-11.533316154617962,4.204956009712849,-1.0986122886681098,2.870717765631173,-14.296335425841594,0.681069985042905,0.4834114435403109,7,1,36,0,0,set()
statement_20021210.txt,2002-12-10,statement,-0.6931471805599453,0.7071067811865476,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.5773502691896258,0.33333333333333337,0,0,0,0,0,set()
statement_20030129.txt,2003-01-29,statement,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453,0.5773502691896258,0.33333333333333337,0,0,1,0,0,set()
speeches_aggregated,2003-01-29,speech,-0.9808292530117262,1.0367482592045092,-1.3862943611198904,1.5510924434397249,-0.6931471805599453,1.7677669529663689,2.0149030205422647,1.5057385295121923,-4.564348191467836,2.3172417612577734,-0.6931471805599453,2.314550199751615,-3.8712010109078907,0.7288802951742294,0.5475040206962238,9,1,16,0,0,set()
speeches_aggregated,2003-03-18,speech,-12.850617644250901,3.5363124179931344,-2.014903020542265,2.515345840369475,-5.442417710521793,4.018337315319832,-6.620073206530357,3.8754845074332045,-16.933912370286418,8.442157975512377,-2.4849066497880004,2.279532308132728,-21.282919658444264,0.7749402184628331,0.6084667521950075,22,3,57,0,0,set()
statement_20030318.txt,2003-03-18,statement,-0.6931471805599453,0.5773502691896258,0.0,0.0,-0.6931471805599453,0.0,-1.0986122886681098,0.0,0.0,0.0,0.0,0.0,-1.3862943611198906,0.5477225575051661,0.3,3,0,0,0,0,set()
speeches_aggregated,2003-05-06,speech,-2.302585092994046,3.915737217659218,0.0,3.7861940963122906,-2.890371757896165,1.243878982492721,-5.662960480135945,3.5759998874601173,-8.881836305004146,3.7667291125140956,-1.791759469228055,4.22472580045315,-13.96530892305267,0.7347722004005316,0.5577231217800702,13,5,34,0,0,set()
statement_20030506.txt,2003-05-06,statement,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,-0.6931471805599453,0.9574271077563381,0.9166666666666666,1,0,2,0,0,set()
statement_20030625.txt,2003-06-25,statement,-1.3862943611198906,0.9759000729485332,-0.6931471805599453,1.1547005383792517,0.6931471805599453,0.0,-0.6931471805599453,0.9574271077563381,0.6931471805599453,0.0,0.0,0.0,-1.6094379124341003,0.9244162777371755,0.8545454545454547,0,0,1,0,0,set()
speeches_aggregated,2003-06-25,speech,-4.6443908991413725,1.8176820338109505,-0.6931471805599453,1.0690449676496976,0.4054651081081645,0.5773502691896257,1.5040773967762744,3.2468976332704793,-9.660141293904399,3.3870597236299185,-2.3025850929940455,0.8432740427115678,-8.496990484098717,0.586158177365503,0.4086763255905357,2,1,23,0,0,set()
statement_20030812.txt,2003-08-12,statement,-1.0986122886681098,0.5773502691896258,-1.3862943611198906,0.0,0.0,0.0,-0.6931471805599453,0.5773502691896258,0.0,0.0,0.0,0.0,-1.6094379124341003,0.5345224838248488,0.2857142857142857,0,0,2,0,0,set()
speeches_aggregated,2003-08-12,speech,-3.8066624897703196,1.2986859769235717,-3.4011973816621555,0.7319602594950816,-1.3862943611198906,0.8320502943378437,-2.302585092994046,1.8255779474818965,-4.2484952420493585,2.9607998419269688,-0.6931471805599453,0.7071067811865476,-9.035986984831405,0.6878554695870043,0.48722059000128676,10,7,32,1,0,set()
statement_20030916.txt,2003-09-16,statement,-1.0986122886681098,0.5773502691896258,-1.3862943611198906,0.0,0.0,0.0,-0.6931471805599453,0.5773502691896258,0.0,0.0,0.0,0.0,-1.6094379124341003,0.5345224838248488,0.2857142857142857,0,0,2,0,0,set()
speeches_aggregated,2003-09-16,speech,-3.401197381662155,1.3963196155516986,-2.8903717578961645,1.9319009012461277,-2.0794415416798357,0.7608859102526822,1.7047480922384253,1.5774585659324298,1.6094379124341003,0.7867957924694431,0.6931471805599453,1.4511305903293925,-2.8903717578961645,0.7423287368974676,0.5648459383753501,10,9,16,0,0,set()
speeches_aggregated,2003-10-28,speech,-9.554780778246572,3.2193127869133473,-7.234177179749849,1.9455608834724296,-4.564348191467836,1.412997944482606,0.9162907318741551,4.2137066407837125,-6.356686197015181,4.057976262333932,-1.791759469228055,1.9511237170428402,-11.216015763416408,0.712461487930013,0.5181960566235562,15,5,38,0,0,set()
statement_20031028.txt,2003-10-28,statement,-1.0986122886681098,0.5773502691896258,-1.3862943611198906,0.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3862943611198906,0.7867957924694431,0.619047619047619,0,0,2,0,0,set()
speeches_aggregated,2003-12-09,speech,-0.8109302162163288,1.5051496652615044,-2.4849066497880004,0.8498365855987975,-3.295836866004329,0.7790000297032511,-2.4849066497880004,2.9155277082750617,-7.16703787691222,2.8457715253095217,-2.4849066497880004,1.0075605122043734,-11.99089726386514,0.6951214622786631,0.48720606091589014,14,1,30,0,0,set()
statement_20031209.txt,2003-12-09,statement,-1.0986122886681098,0.5773502691896258,-1.0986122886681098,0.0,0.0,1.4142135623730951,0.0,1.0,0.0,0.0,0.0,0.0,-1.0986122886681098,0.816496580927726,0.6666666666666667,0,0,0,0,0,set()
minutes_20040128.html,2004-01-28,minutes,-2.302585092994046,0.6377042156569663,-2.5649493574615367,0.7799835794659097,-1.9459101490553132,0.8725195256156996,3.6888794541139363,0.6525574319904996,-1.6094379124341003,0.9473309334313417,0.0,1.1547005383792515,2.5649493574615367,0.8590841098484177,0.7380255077940481,3,4,7,0,0,set()
statement_20040128.txt,2004-01-28,statement,-1.0986122886681098,0.5773502691896258,-1.0986122886681098,0.5773502691896258,-0.6931471805599453,0.7071067811865476,0.0,1.0,0.0,0.0,0.0,0.0,-1.0986122886681098,0.7071067811865476,0.5,0,0,0,0,0,set()
speeches_aggregated,2004-01-28,speech,-6.040254711277414,1.9759411593760587,-4.564348191467836,1.286795792469443,-1.6739764335716716,2.1935847150402816,1.2119409739751128,2.48624825756266,-2.6548056865833978,2.062832082163914,-3.58351893845611,2.409724383841664,-4.14621639292894,0.7304301954009323,0.5468235595285508,12,1,20,0,0,set()
speeches_aggregated,2004-03-16,speech,-2.4277482359480516,1.523946355862201,-3.9889840465642745,1.6283355297603204,-5.393627546352362,1.393910006229294,-1.9459101490553132,2.912283183290969,-11.764175891203047,6.088021186063402,-2.7568403652716422,2.330405237317671,-15.427185965338566,0.7871117150060674,0.6269221745350351,11,1,35,0,0,set()
statement_20040316.txt,2004-03-16,statement,-1.0986122886681098,0.5773502691896258,-1.0986122886681098,0.5773502691896258,-1.0986122886681098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3862943611198906,0.7440238091428449,0.5535714285714286,0,0,0,0,0,set()
minutes_20040316.html,2004-03-16,minutes,-2.0794415416798357,0.7274384280931732,-2.1972245773362196,0.8544932592822077,-2.70805020110221,0.642732769590452,2.3978952727983707,0.8492434074221487,-0.6931471805599453,0.9003366373785199,-0.6931471805599453,0.8366600265340756,-1.791759469228055,0.8455752712621619,0.7149975393700787,4,3,9,1,0,set()
speeches_aggregated,2004-05-04,speech,-3.1090609588609937,4.332017572754638,-3.198673117550681,3.833690573901462,-9.96716632919931,3.2555155796970547,8.451053388911692,3.4911162135608627,-6.62155359170079,5.740283706270086,3.9889840465642745,2.173776335240625,-9.421411342056123,0.5956703014831498,0.4440570200314204,42,22,70,0,0,set()
statement_20040504.txt,2004-05-04,statement,0.0,1.0,0.6931471805599453,0.7071067811865476,1.0986122886681098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.752772652709081,0.5666666666666667,0,0,0,0,0,set()
minutes_20040504.html,2004-05-04,minutes,0.0,0.8401680504168059,-1.0986122886681098,0.8143105085150717,1.9459101490553132,0.8469895538599198,3.4339872044851463,0.7749311753605761,-2.0794415416798357,0.6602252917735247,-1.6094379124341003,0.7264831572567789,3.367295829986474,0.8358575485780962,0.6986578415149844,3,1,5,1,0,set()
minutes_20040630.html,2004-06-30,minutes,1.9459101490553132,0.6887004431501818,2.3978952727983707,0.7699370300894939,2.302585092994046,0.8411910241920599,3.258096538021482,0.7521942641083493,0.0,0.8528028654224418,-1.0986122886681098,0.8338093878327919,3.6375861597263857,0.8037544908225799,0.6460212815174646,3,3,7,1,0,set()
statement_20040630.txt,2004-06-30,statement,0.6931471805599453,0.8366600265340756,0.0,0.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.7559289460184544,0.5714285714285714,0,0,0,0,0,set()
speeches_aggregated,2004-06-30,speech,5.662960480135946,3.0965782103180843,-3.1780538303479453,2.2069467177318423,-2.1972245773362196,2.478475482715872,2.1972245773362196,3.5827107399763225,-10.718262221217772,9.456543424796902,-3.58351893845611,3.292681823067684,-14.205200331668102,0.8137544482173796,0.7017377760421578,11,7,34,0,0,set()
statement_20040810.txt,2004-08-10,statement,0.6931471805599453,0.8366600265340756,0.0,1.0,0.0,0.0,0.0,0.816496580927726,0.0,0.0,0.0,0.0,1.0986122886681098,0.8333333333333335,0.6944444444444446,0,0,0,0,0,set()
minutes_20040810.html,2004-08-10,minutes,1.9459101490553132,0.7367883976130073,-2.302585092994046,0.8458041235325207,-1.0986122886681098,0.936585811581694,-1.0986122886681098,0.8553431437637905,0.0,1.0,1.0986122886681098,0.816496580927726,-2.1972245773362196,0.8767140075192094,0.7686274509803922,4,1,4,1,0,set()
speeches_aggregated,2004-08-10,speech,-0.4054651081081645,1.5163977794943224,-1.0986122886681098,2.7152428878190524,0.4700036292457356,2.2781949846880836,1.791759469228055,2.244261222673922,0.9903987040278768,3.8131693963442133,-3.9889840465642745,1.2276603919762925,-1.814748987452754,0.7272052708938734,0.535982221088604,10,1,27,0,0,set()
minutes_20040921.html,2004-09-21,minutes,1.791759469228055,0.8264420947336313,-2.833213344056216,0.7,0.0,0.8528028654224418,2.1972245773362196,0.802661568509025,1.0986122886681098,0.8333333333333334,0.6931471805599453,0.7817359599705717,-1.3862943611198906,0.8461570724981164,0.7159817913385826,2,0,11,1,0,set()
statement_20040921.txt,2004-09-21,statement,0.6931471805599453,0.8366600265340756,-0.6931471805599453,0.7071067811865476,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.8997354108424372,0.8095238095238094,0,0,0,0,0,set()
speeches_aggregated,2004-09-21,speech,-1.6094379124341003,1.7165817622725863,-0.6931471805599453,0.9418819117146114,-2.302585092994046,2.047537256149746,-3.58351893845611,1.3954308044495654,-4.189654742026426,1.7294878274681105,-0.6931471805599453,0.6685579234215214,-7.843848638152473,0.8047706345467271,0.6496936952267506,3,11,26,0,0,set()
statement_20041110.txt,2004-11-10,statement,0.6931471805599453,0.8366600265340756,-0.6931471805599453,0.7071067811865476,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.8997354108424372,0.8095238095238094,0,0,0,0,0,set()
speeches_aggregated,2004-11-10,speech,-4.477336814478206,6.388197299298863,-3.465735902799727,6.714935643886449,-0.9808292530117261,4.230710143300821,-4.68213122712422,7.026182892240711,-1.6993733836556435,8.667806506858867,-0.04879016416943216,2.264082170926242,-6.380648769612009,0.7304777889448875,0.5482816987753801,42,11,46,0,0,set()
minutes_20041110.html,2004-11-10,minutes,1.6094379124341003,0.6306035352846115,-2.0794415416798357,0.7952062255644572,1.0986122886681098,0.8522416262267904,1.6094379124341003,0.7974452569334963,-1.6094379124341003,0.7264831572567789,0.0,0.6666666666666666,-1.3862943611198906,0.802546569916497,0.6440809968847349,5,1,9,1,0,set()
statement_20041214.txt,2004-12-14,statement,0.6931471805599453,0.8366600265340756,-0.6931471805599453,0.7071067811865476,0.0,0.0,-0.6931471805599453,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.816496580927726,0.6666666666666666,0,0,0,0,0,set()
speeches_aggregated,2004-12-14,speech,-1.0986122886681098,2.177847960767957,0.6931471805599453,1.5993547182007484,1.9459101490553135,1.463035727205002,2.8903717578961645,2.2194827122732996,-6.20010341221931,2.7433440879464253,-0.5108256237659905,1.4535186381983323,-5.514161615380634,0.6287267555359329,0.4126976111072178,17,3,22,0,0,set()
minutes_20041214.html,2004-12-14,minutes,1.9459101490553132,0.646206172658864,-1.6094379124341003,0.8482786803738024,1.6094379124341003,0.7132825035177587,2.995732273553991,0.6611381051492481,-1.0986122886681098,0.9870962335856491,0.0,0.8660254037844386,2.70805020110221,0.8211936278119639,0.6743589743589744,4,6,5,1,0,set()
speeches_aggregated,2005-02-02,speech,-6.915723448631314,4.5828172962502425,-2.4849066497880004,5.068471939011431,-6.016157159698354,2.1807171365148044,-7.822444729489318,4.946435673231141,-5.777652323222656,2.812052496840246,-1.3862943611198908,1.2548293386917138,-14.635519438113807,0.7000860700232359,0.505493068713155,27,5,37,0,0,set()
minutes_20050202.html,2005-02-02,minutes,1.6094379124341003,0.6370220572706061,0.0,0.7637626158259734,1.9459101490553132,0.7859052479933757,3.091042453358316,0.6686245759238975,1.6094379124341003,0.7037315505489969,0.6931471805599453,0.6009252125773316,3.258096538021482,0.7192315898193571,0.5172940797940799,5,2,1,1,0,set()
statement_20050202.txt,2005-02-02,statement,0.6931471805599453,0.8366600265340756,-0.6931471805599453,0.7071067811865476,0.0,0.0,-0.6931471805599453,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.816496580927726,0.6666666666666666,0,0,0,0,0,set()
